entered_at_utc,city,condition_id,question,target_date,leg,side,entry_side_price,entry_yes_price,band,liquidity
2026-08-18T10:54:14.532031+00:00,HongKong,0x20fb861df25f0333efc755ef3ea5c1d78d350c98fcefcf7fec8462238f2af71e,Will the lowest temperature in Hong Kong be 30°C on August 20?,2026-08-20,shoulder,No,0.94,0.06,outer,1002.86
2026-08-18T10:54:14.532031+00:00,HongKong,0xab74b06d13706ef09de3ed8b507c9dbc59e98bb4f2b7eeb74e64f9d7daddc1e0,Will the lowest temperature in Hong Kong be 28°C on August 20?,2026-08-20,shoulder,No,0.67,0.33,core,1102.73
2026-08-18T15:02:45.831098+00:00,HongKong,0x25dd0bf4dbeb53a5e02eb4ea50d887c6358ff9e6c045ccf7825f0e0c078aa7b4,Will the highest temperature in Hong Kong be 34°C on August 19?,2026-08-19,shoulder,No,0.945,0.055,outer,3927.09
2026-08-18T20:48:55.514000+00:00,Seoul,0x255561515afaa73826f9cfc171388b5fb5be18a8d25b170d587ff72e5d092777,Will the lowest temperature in Seoul (Incheon) be 23°C on August 20?,2026-08-20,shoulder,No,0.945,0.055,outer,1742.31
2026-08-18T20:48:55.514000+00:00,Seoul,0x2e03a2f6969348eb19ad91416e37279a85474d46bd8ef8957b9712dba9361404,Will the lowest temperature in Seoul (Incheon) be 26°C on August 20?,2026-08-20,shoulder,No,0.945,0.055,outer,1514.96
2026-08-18T21:46:43.283413+00:00,Seoul,0xc0bfbe5b3743e47c071e3c5c83d0238c5a94602b03df2cf780977784a18a988b,Will the highest temperature in Seoul (Incheon) be 27°C on August 20?,2026-08-20,shoulder,No,0.95,0.05,outer,2935.39
2026-08-19T03:19:24.544319+00:00,Chicago,0x229427b146d2d74ae1662887df8baa166112e9bb513e0a32869a09c363e782bc,Will the highest temperature in Chicago be between 78-79°F on August 20?,2026-08-20,shoulder,No,0.695,0.305,core,1213.45
2026-08-19T03:19:24.544319+00:00,Chicago,0x85e0c0fac3bd40b84b9e9488eef4721005535235e5551e89c93f0803fcb90352,Will the highest temperature in Chicago be between 82-83°F on August 20?,2026-08-20,shoulder,No,0.875,0.125,outer,1029.07
2026-08-19T03:19:24.544319+00:00,NYC,0x1b08491c552c594177ca5333fbc9f192600d6d9324c6df12e747f9dc5d119cd6,Will the highest temperature in New York City be between 82-83°F on August 20?,2026-08-20,shoulder,No,0.79,0.21,core,1058.31
2026-08-19T03:19:24.544319+00:00,NYC,0x58b80dc655577b3792366602d3cfe4aaf00b930a7bb4f16a79a9fd8b0bad2964,Will the highest temperature in New York City be between 86-87°F on August 20?,2026-08-20,shoulder,No,0.935,0.065,outer,2303.46
2026-08-19T03:19:24.544319+00:00,NYC,0x5c91e121987cacb3e9350552272466fc72c169dd79176896112ddf69ed1e9918,Will the highest temperature in New York City be between 84-85°F on August 20?,2026-08-20,shoulder,No,0.855,0.145,outer,1624.23
2026-08-19T03:19:24.544319+00:00,NYC,0x6a0b8bc94b3f53252c193b7fd66341c7a1393fe688c5b0d959fba0dac63427ae,Will the highest temperature in New York City be between 78-79°F on August 20?,2026-08-20,shoulder,No,0.825,0.175,outer,1066.85
2026-08-19T03:19:24.544319+00:00,NYC,0xb7a3c05e9f12d7729c1fc6ccf914f8aaeca55fd528fafffcd5e20cf6607ac4ca,Will the highest temperature in New York City be between 76-77°F on August 20?,2026-08-20,shoulder,No,0.94,0.06,outer,1184.49
2026-08-19T04:08:25.818028+00:00,Chicago,0x5429364b92a029f22159730cb7f925c6029b281171587569e6eb01a9f5fa4f1b,Will the highest temperature in Chicago be between 80-81°F on August 20?,2026-08-20,shoulder,No,0.685,0.315,core,1340.95
2026-08-19T04:08:25.818028+00:00,Chicago,0x83bb01de6d91070c2e4f0c9b40f208d6a7351020cd0d25809c503bb1e3c89f53,Will the highest temperature in Chicago be between 76-77°F on August 20?,2026-08-20,shoulder,No,0.85,0.15,outer,1110.28
2026-08-19T04:08:25.818028+00:00,Chicago,0xce576c6084803afb59196918217eb3988dad53898de65605916ebe5c9e1483ca,Will the highest temperature in Chicago be between 74-75°F on August 20?,2026-08-20,shoulder,No,0.935,0.065,outer,1177.54
2026-08-19T04:08:25.818028+00:00,NYC,0x84ed6665d1510a31389904408b75471dad1bbaeca1783b067110899a21375356,Will the highest temperature in New York City be between 80-81°F on August 20?,2026-08-20,shoulder,No,0.655,0.345,core,1906.81
2026-08-19T07:13:46.586135+00:00,London,0x42bca0db26fbc4cc882d22ebe282df1fcab08c307f63c853bceb417630238e9d,Will the highest temperature in London be 20°C on August 21?,2026-08-21,shoulder,No,0.815,0.185,outer,1482.16
2026-08-19T07:13:46.586135+00:00,London,0x698a0fdd8c6ffbbfc89f241ff67040e8b0d5a5ab11d9483ad7cf1a3e2629cdb6,Will the lowest temperature in London be 15°C on August 21?,2026-08-21,shoulder,No,0.915,0.085,outer,1006.46
2026-08-19T07:13:46.586135+00:00,London,0x8c71d6295fcd177867f83387e7097c1c482cb4df59caab06af98b0072fe629ff,Will the highest temperature in London be 22°C on August 21?,2026-08-21,shoulder,No,0.795,0.205,core,1443.68
2026-08-19T07:13:46.586135+00:00,London,0x91e34764557b967cd87df09426d0a299541e28f1f585fdfc13fd5b297263730e,Will the highest temperature in London be 19°C on August 21?,2026-08-21,shoulder,No,0.895,0.105,outer,1715.09
2026-08-19T07:13:46.586135+00:00,London,0xb40852f6cc6379c9187d1c59b688fa6efff9e14a7ffdd2ea4aa157d806b12334,Will the highest temperature in London be 23°C on August 21?,2026-08-21,shoulder,No,0.865,0.135,outer,1559.46
2026-08-19T07:13:46.586135+00:00,Seoul,0x40232c84d1b9f3caa4f104b8112ec066d764d5496b4e0fdd1452b9361fe8b48c,Will the highest temperature in Seoul (Incheon) be 26°C on August 21?,2026-08-21,shoulder,No,0.895,0.105,outer,1053.57
2026-08-19T07:13:46.586135+00:00,Seoul,0xc074b9a9ddeb0c0d90d3dd29770dadc11d005e2681c5db77c8268f523d359ea5,Will the highest temperature in Seoul (Incheon) be 28°C on August 21?,2026-08-21,shoulder,No,0.71,0.29,core,1067.96
2026-08-19T07:13:46.586135+00:00,Seoul,0xd8c320ab87978b74320d5b0e635ecdcce76a8e2ac291279520eb02071f7e72c3,Will the highest temperature in Seoul (Incheon) be 27°C on August 21?,2026-08-21,shoulder,No,0.815,0.185,outer,1037.85
2026-08-19T07:13:46.586135+00:00,Seoul,0xe7a9c4a72c181b5a98cf3602fa3c4be5ee7a69f2d03713873dcaeee5b4ee4883,Will the highest temperature in Seoul (Incheon) be 30°C on August 21?,2026-08-21,shoulder,No,0.85,0.15,outer,1024.75
2026-08-19T07:13:46.586135+00:00,HongKong,0x06208da35e24365ea48fddebc4b8add9e0b765316f90b4936511703a284cc879,Will the lowest temperature in Hong Kong be 29°C on August 21?,2026-08-21,shoulder,No,0.85,0.15,outer,1002.82
2026-08-19T07:13:46.586135+00:00,HongKong,0x08167d4e71f8cfa19dda0469d5149ec1ea396c73d8aab9eaf6b98b483fe89d32,Will the highest temperature in Hong Kong be 28°C on August 21?,2026-08-21,shoulder,No,0.84,0.16,outer,1272.49
2026-08-19T07:13:46.586135+00:00,HongKong,0x1ba97b662e8bd4871adbe8e93967bc9f508675efe6845ad31b9ea6187d1acfa2,Will the lowest temperature in Hong Kong be 26°C on August 21?,2026-08-21,shoulder,No,0.75,0.25,core,1011.48
2026-08-19T07:13:46.586135+00:00,HongKong,0x1d18e3e31ccafc23c8f09b52e1dc132229fb3fde46245bf8acf2ae26f7340dc2,Will the lowest temperature in Hong Kong be 23°C on August 21?,2026-08-21,shoulder,No,0.95,0.05,outer,1472.93
2026-08-19T07:13:46.586135+00:00,HongKong,0x206d7c3f68e4aa82458d5b64f162d0308eace00023c432b5f292b0493fd3e08b,Will the lowest temperature in Hong Kong be 28°C on August 21?,2026-08-21,shoulder,No,0.79,0.21,core,1047.78
2026-08-19T07:13:46.586135+00:00,HongKong,0x267496fc5f8978b27f8addae1a28b353a5c707f1c952d702c137924853648ed2,Will the highest temperature in Hong Kong be 29°C on August 21?,2026-08-21,shoulder,No,0.7,0.3,core,1168.04
2026-08-19T07:13:46.586135+00:00,HongKong,0xa5f35460f69b6ddfeb96ab7b1e467c618dedb4f4de973cdfe068ada71ece8ae0,Will the highest temperature in Hong Kong be 32°C on August 21?,2026-08-21,shoulder,No,0.82,0.18,outer,1227.23
2026-08-19T07:13:46.586135+00:00,HongKong,0xb3fc3989de2102c03a8f17cdfacee029522797e066501a0bcadec6d05f09b1f8,Will the lowest temperature in Hong Kong be 25°C on August 21?,2026-08-21,shoulder,No,0.815,0.185,outer,1013.63
2026-08-19T07:13:46.586135+00:00,HongKong,0xf846fec367361c4f6e75b4b897d6f5ad8dc2f4306a6db5794e5b028a99aff0d5,Will the lowest temperature in Hong Kong be 24°C on August 21?,2026-08-21,shoulder,No,0.91,0.09,outer,1145.91
2026-08-19T08:02:31.941064+00:00,London,0xf10effa933544e79736216b1c0faf1f47cc9ab103c8e609f82c008513b5043ca,Will the lowest temperature in London be 12°C on August 21?,2026-08-21,shoulder,No,0.86,0.14,outer,1078.54
2026-08-19T08:02:31.941064+00:00,Seoul,0x093560f1912673762bfcf65601ae35fe5c031f88609d9ff36a378c6139ea85fc,Will the highest temperature in Seoul (Incheon) be 29°C on August 21?,2026-08-21,shoulder,No,0.755,0.245,core,1191.05
2026-08-19T08:02:31.941064+00:00,HongKong,0x32d88b388b364fdfd4d4f60cb93c303f105a6edccfe1246376b811b5e7b951d2,Will the highest temperature in Hong Kong be 31°C on August 21?,2026-08-21,shoulder,No,0.68,0.32,core,1214.23
2026-08-19T09:02:14.009420+00:00,London,0x0b8a90e77b1bbe486d5aea26ad35bd9d9e057c7df848beb4f0eb3d7d891c6fd2,Will the lowest temperature in London be 16°C on August 21?,2026-08-21,shoulder,No,0.95,0.05,outer,1105.01
2026-08-19T09:02:14.009420+00:00,London,0x8fc6f671dc5e7412f98a2107ade81bb43eeaf9d0c2547cbebbc88463cd7c118b,Will the lowest temperature in London be 11°C on August 21?,2026-08-21,shoulder,No,0.95,0.05,outer,1152.08
2026-08-19T09:02:14.009420+00:00,HongKong,0xf99cab5b372bb504399c94170ee4575019d702edeb2e81b94b17733a5a8a2779,Will the highest temperature in Hong Kong be 30°C on August 21?,2026-08-21,shoulder,No,0.66,0.34,core,1160.02
2026-08-19T13:18:16.763099+00:00,London,0x82333c2c20cc617a0bccac60cf2f1d3f83486315b9d6e6c666bac1f285ded1b5,Will the lowest temperature in London be 14°C on August 21?,2026-08-21,shoulder,No,0.715,0.285,core,1553.4
2026-08-19T16:56:11.127355+00:00,HongKong,0x7766434043ce5c817aa286af90725306f9c588d381a8ce6beb2961135afc6b71,Will the lowest temperature in Hong Kong be 27°C on August 21?,2026-08-21,shoulder,No,0.675,0.325,core,1122.97
2026-08-19T22:49:27.117777+00:00,Seoul,0x700291f71805af8ed04c36a937b7d74f0df46fd4d5f14a5842aa87131ce55307,Will the lowest temperature in Seoul (Incheon) be 23°C on August 21?,2026-08-21,shoulder,No,0.945,0.055,outer,1015.88
2026-08-19T22:49:27.117777+00:00,Seoul,0xc95d5673c0d8f18e17cb47a4f3949539c58ae2bf0702e5cd58f048e775202dfa,Will the lowest temperature in Seoul (Incheon) be 26°C on August 21?,2026-08-21,shoulder,No,0.94,0.06,outer,1057.7
2026-08-20T02:01:29.664476+00:00,Chicago,0x229427b146d2d74ae1662887df8baa166112e9bb513e0a32869a09c363e782bc,Will the highest temperature in Chicago be between 78-79°F on August 20?,2026-08-20,favorite,Yes,0.65,0.65,fav_core,2520.93
2026-08-20T02:01:29.664476+00:00,HongKong,0x013dd91620377bf6d5c4be5ca6ca3fbd3f7a610979b6ef525daa076402d62dfa,Will the highest temperature in Hong Kong be 29°C on August 20?,2026-08-20,favorite,Yes,0.655,0.655,fav_core,1797.83
2026-08-20T03:21:21.003960+00:00,Chicago,0x4c01c06d01bfed3687838bb7cfb7de79f4cac17617e0f32eea1de5b52fbde048,Will the highest temperature in Chicago be between 84-85°F on August 21?,2026-08-21,shoulder,No,0.95,0.05,outer,1047.32
2026-08-20T03:21:21.003960+00:00,Chicago,0xc16d535bd25d08686bcec2585ab5e143098a76be836a330ddcfac9fac9c4b8e9,Will the highest temperature in Chicago be between 76-77°F on August 21?,2026-08-21,shoulder,No,0.93,0.07,outer,1024.92
2026-08-20T03:21:21.003960+00:00,NYC,0x3339a655e54485128d49a1aec58bc5e01fe59f9470264617a068be70c6bfab10,Will the highest temperature in New York City be between 82-83°F on August 21?,2026-08-21,shoulder,No,0.845,0.155,outer,1161.47
2026-08-20T03:21:21.003960+00:00,NYC,0x580ef87adb38363abbb31aef6a85f5f6e11675608149027b074f23c91759d94d,Will the highest temperature in New York City be between 74-75°F on August 21?,2026-08-21,shoulder,No,0.935,0.065,outer,1140.83
2026-08-20T03:21:21.003960+00:00,NYC,0xc3ec6f57cdcfbc696bef989386589159124106f1200ac7975b5e0c66a746a872,Will the highest temperature in New York City be between 80-81°F on August 21?,2026-08-21,shoulder,No,0.655,0.345,core,1230.61
2026-08-20T03:21:21.003960+00:00,NYC,0xca06ff397ff4859feb63da998598de6f73fc8b6b81d1ba4c0c42a14adc91174e,Will the highest temperature in New York City be between 76-77°F on August 21?,2026-08-21,shoulder,No,0.86,0.14,outer,1126.1
2026-08-20T03:21:21.003960+00:00,NYC,0xd0c84edb7e74e92fd39be778c44865731687b65d638910bb83d7fbc9a165df0e,Will the highest temperature in New York City be between 78-79°F on August 21?,2026-08-21,shoulder,No,0.7,0.3,core,1010.97
2026-08-20T03:21:21.003960+00:00,NYC,0xf139160808f372fb207cbfaebd808253b00be96ff0fb15ee22d69bfb364ca8e5,Will the highest temperature in New York City be between 84-85°F on August 21?,2026-08-21,shoulder,No,0.945,0.055,outer,1147.29
2026-08-20T04:09:00.426826+00:00,Chicago,0x50706408c15de51d741d92c5422872ed2b55b8c4dc27897f000c8b2d6e6fa7d0,Will the highest temperature in Chicago be between 78-79°F on August 21?,2026-08-21,shoulder,No,0.695,0.305,core,1294.99
2026-08-20T04:09:00.426826+00:00,Chicago,0x98a8a6dac1f0364d307e52a2464f6e1ffbc5b555206aee8fcf03debedd7d0277,Will the highest temperature in Chicago be between 82-83°F on August 21?,2026-08-21,shoulder,No,0.755,0.245,core,1178.11
2026-08-20T05:55:22.627258+00:00,London,0x369a63d743a59811ac847244ffa44edf05c453fd8b98847e078fb135fc1ad113,Will the highest temperature in London be 22°C on August 22?,2026-08-22,shoulder,No,0.705,0.295,core,1435.25
2026-08-20T05:55:22.627258+00:00,London,0x4d740e423abf87cf4a982b1bbd24fc5a693fca75613e0651e950c7cd6bcf3cad,Will the lowest temperature in London be 11°C on August 22?,2026-08-22,shoulder,No,0.84,0.16,outer,1081.36
2026-08-20T05:55:22.627258+00:00,London,0x81c1c483c032086f4f86f81cf4131d354f6cd129758f624913c82a628b94adb9,Will the lowest temperature in London be 13°C on August 22?,2026-08-22,shoulder,No,0.705,0.295,core,1043.5
2026-08-20T05:55:22.627258+00:00,London,0x96e392dec374db6d75982e118a14d98390337aafb79081ef85492c075cfaadb1,Will the highest temperature in London be 25°C on August 22?,2026-08-22,shoulder,No,0.945,0.055,outer,1280.19
2026-08-20T05:55:22.627258+00:00,London,0xffd0e395b6e5121123b3e84c96c2f1dfe12283b8bd2927615f9699caed2da13f,Will the lowest temperature in London be 15°C on August 22?,2026-08-22,shoulder,No,0.945,0.055,outer,1354.26
2026-08-20T05:55:22.627258+00:00,Seoul,0xbf0616509c1e761d60101057b168c1ab6874a9a9e1b10720976fc8257e3e3d52,Will the highest temperature in Seoul (Incheon) be 30°C on August 22?,2026-08-22,shoulder,No,0.77,0.23,core,1201.53
2026-08-20T05:55:22.627258+00:00,HongKong,0xedbc15d52dbbabfc60203bcba3c6ed1c82b4b8d7070bece5f7e16c377600e569,Will the lowest temperature in Hong Kong be 23°C on August 22?,2026-08-22,shoulder,No,0.94,0.06,outer,1019.96
2026-08-20T05:55:22.627258+00:00,HongKong,0xfe46794293a3d19285ab9f739d5dcdf5d72d91ba12df3c698107cb1b9df8fed2,Will the highest temperature in Hong Kong be 32°C on August 22?,2026-08-22,shoulder,No,0.665,0.335,core,1035.06
2026-08-20T07:14:44.770542+00:00,London,0x156902abbdba51d36ffcf5348dd72e06f6ef8c78fad0df8f4b055e8a2b415dd2,Will the highest temperature in London be 21°C on August 22?,2026-08-22,shoulder,No,0.725,0.275,core,1665.21
2026-08-20T07:14:44.770542+00:00,London,0x1a039a54385453998d0e58a1233abbdd42a8bc380bd05023c60c24ea3cde24a1,Will the lowest temperature in London be 14°C on August 22?,2026-08-22,shoulder,No,0.895,0.105,outer,1059.28
2026-08-20T07:14:44.770542+00:00,London,0x55978295b091eb1f575ed4f744c66c44eb3a5fc3ba14700e80943b4ce2582c0f,Will the highest temperature in London be 24°C on August 22?,2026-08-22,shoulder,No,0.9,0.1,outer,1150.6
2026-08-20T07:14:44.770542+00:00,London,0x6a0fd5e22df4f2ff8352214ec1ae0f838c31c4993a261004527755b75a867c30,Will the highest temperature in London be 23°C on August 22?,2026-08-22,shoulder,No,0.79,0.21,core,1464.2
2026-08-20T07:14:44.770542+00:00,London,0xef2ba9e861e2bddbdbfb66485696406aee471db15f2f1052a52e8fcea6439a6e,Will the highest temperature in London be 20°C on August 22?,2026-08-22,shoulder,No,0.92,0.08,outer,1253.72
2026-08-20T07:14:44.770542+00:00,Seoul,0x24e784d1672eed23a1de7ac9ef98147418dd6d0cc109769c0f42ec3d0c47b569,Will the highest temperature in Seoul (Incheon) be 28°C on August 22?,2026-08-22,shoulder,No,0.76,0.24,core,1425.5
2026-08-20T07:14:44.770542+00:00,Seoul,0x276a07268997deb391aed0790fbefb0fbecc9e7296665cc9dc8baa49d5b956d3,Will the lowest temperature in Seoul (Incheon) be 25°C on August 21?,2026-08-21,shoulder,No,0.68,0.32,core,1903.53
2026-08-20T07:14:44.770542+00:00,Seoul,0x488418b1f210a59a15a53f6ae411129841ca0de0418883d377a11336dbb6c9c7,Will the highest temperature in Seoul (Incheon) be 29°C on August 22?,2026-08-22,shoulder,No,0.76,0.24,core,1307.77
2026-08-20T07:14:44.770542+00:00,Seoul,0xa4827b61325e6c2de1fe78dc0f6fe3a62f4d825a5449d3edf5bb82d10d3dcbc5,Will the highest temperature in Seoul (Incheon) be 27°C on August 22?,2026-08-22,shoulder,No,0.91,0.09,outer,1013.89
2026-08-20T07:14:44.770542+00:00,HongKong,0x5f5a805aeb068aa02a0e218b38a6a39ef600006c53528ed1b238fb317af22662,Will the lowest temperature in Hong Kong be 26°C on August 22?,2026-08-22,shoulder,No,0.69,0.31,core,1156.85
2026-08-20T07:14:44.770542+00:00,HongKong,0x8b566e704e002874c07799dce7f92baa5b4e11ce635d12b612275674db1cab4f,Will the highest temperature in Hong Kong be 30°C on August 22?,2026-08-22,shoulder,No,0.805,0.195,outer,1286.33
2026-08-20T07:14:44.770542+00:00,HongKong,0xaf6eef93771e24364ae5b2cb2900f906ab81e3d01fa757641df5a255833ef441,Will the highest temperature in Hong Kong be 33°C on August 22?,2026-08-22,shoulder,No,0.94,0.06,outer,1185.04
2026-08-20T07:14:44.770542+00:00,HongKong,0xbed0cb2ec485a8b0261210e096eb7ab756e42071310a4e6fe7e4e08fa40015e7,Will the highest temperature in Hong Kong be 29°C on August 22?,2026-08-22,shoulder,No,0.93,0.07,outer,1166.89
2026-08-20T08:09:11.772593+00:00,HongKong,0xcbc15a068153279c1c03885f53b5efa71556e11933f1aae24750f2f38e09f11a,Will the lowest temperature in Hong Kong be 24°C on August 22?,2026-08-22,shoulder,No,0.94,0.06,outer,1473.56
2026-08-20T09:07:24.701612+00:00,Seoul,0x515a10ee3a7bb07c77b18c1f76ea2a6fbc33ca0e7a47354ea7842565cf11d407,Will the lowest temperature in Seoul (Incheon) be 23°C on August 22?,2026-08-22,shoulder,No,0.75,0.25,core,1067.4
2026-08-20T10:58:06.881222+00:00,London,0xc8ed8bf14262fe9fe399ba1cad06a5b65c11b56d232eee8b662f4dec7ec6154e,Will the lowest temperature in London be 10°C on August 22?,2026-08-22,shoulder,No,0.95,0.05,outer,1337.2
2026-08-20T10:58:06.881222+00:00,HongKong,0x592c19847dc64258b4e922e2802f68faf7ffe7d97039715b12181e3119ba73ba,Will the lowest temperature in Hong Kong be 29°C on August 22?,2026-08-22,shoulder,No,0.885,0.115,outer,1024.5
2026-08-20T13:20:50.624404+00:00,Seoul,0xb567b573affb5dfa76bfd33e13a4010d0cf79a943c695656a28573ec04a02914,Will the highest temperature in Seoul (Incheon) be 31°C on August 22?,2026-08-22,shoulder,No,0.895,0.105,outer,1262.32
2026-08-20T13:20:50.624404+00:00,HongKong,0x57496515d2a5b9a0b3f05795d60bc5bb3b8bdb875de9c1be958b7ed431c7cc1f,Will the lowest temperature in Hong Kong be 28°C on August 22?,2026-08-22,shoulder,No,0.795,0.205,core,1011.27
2026-08-20T14:09:10.698079+00:00,HongKong,0x0aaf3021f23b9dbf0d1dd3f7817d1cfe2549851b9f27e85b8efa3445133f308e,Will the lowest temperature in Hong Kong be 25°C on August 22?,2026-08-22,shoulder,No,0.94,0.06,outer,1154.4
2026-08-20T15:07:08.385965+00:00,NYC,0x4439b91c2ccb5550f3e9387d66e6667ec94ebdc2ab45f2569c93b5b43962fa8b,Will the lowest temperature in New York City be between 70-71°F on August 21?,2026-08-21,shoulder,No,0.84,0.16,outer,1151.74
2026-08-20T15:07:08.385965+00:00,NYC,0x871f811c4fafa5d115509927fc793fccaa855041799afcfeb1ebfc9a304e96ab,Will the lowest temperature in New York City be between 64-65°F on August 21?,2026-08-21,shoulder,No,0.94,0.06,outer,1019.72
2026-08-20T15:07:08.385965+00:00,NYC,0xe04c214072d94b2dbdb37e0b332496c301ac19b2f9cddeab0001844922d8ee6c,Will the lowest temperature in New York City be between 66-67°F on August 21?,2026-08-21,shoulder,No,0.785,0.215,core,1292.28
2026-08-20T17:02:54.824908+00:00,Seoul,0x2431f12217dccca21e25970c34f8959b17efeacba9980045ebd090ec57cfa0dd,Will the lowest temperature in Seoul (Incheon) be 22°C on August 22?,2026-08-22,shoulder,No,0.945,0.055,outer,1038.52
2026-08-20T17:02:54.824908+00:00,Seoul,0x4bc333ea5fdcf53c4db05fb95335dba2072f6fdeee733bfa0041d1eb0e012996,Will the lowest temperature in Seoul (Incheon) be 26°C on August 22?,2026-08-22,shoulder,No,0.945,0.055,outer,1006.1
2026-08-20T17:02:54.824908+00:00,Seoul,0xe4ea0829a471f371b3a38d8b07fcf51f1a2300846e8d2730797ed3883ff9c720,Will the lowest temperature in Seoul (Incheon) be 25°C on August 22?,2026-08-22,shoulder,No,0.725,0.275,core,1045.94
2026-08-20T19:54:40.915401+00:00,London,0xa8533b35334d7c573af32744990aa2f786cf63d3439b29e81d7e74a4cacea37a,Will the lowest temperature in London be 13°C on August 21?,2026-08-21,shoulder,No,0.66,0.34,core,1373.58
2026-08-20T20:55:39.990629+00:00,London,0x82333c2c20cc617a0bccac60cf2f1d3f83486315b9d6e6c666bac1f285ded1b5,Will the lowest temperature in London be 14°C on August 21?,2026-08-21,favorite,Yes,0.66,0.66,fav_core,1251.13
2026-08-21T02:08:15.929676+00:00,Chicago,0x6b75c523c8c4863698d60dc5bb8ed16334f46727d300b9396fc8e735526b90f9,Will the highest temperature in Chicago be between 82-83°F on August 22?,2026-08-22,shoulder,No,0.72,0.28,core,1232.41
2026-08-21T02:08:15.929676+00:00,NYC,0x258d8e49414b645925e1525e4731d67f4121e13158a22078c77e935fa828776a,Will the highest temperature in New York City be between 80-81°F on August 22?,2026-08-22,shoulder,No,0.92,0.08,outer,1181.0
2026-08-21T02:08:15.929676+00:00,NYC,0xe2d07c37d90dc585543f6a8eb8f35a6d773d9f66f5755a29f3e79d294cdede19,Will the highest temperature in New York City be between 72-73°F on August 22?,2026-08-22,shoulder,No,0.92,0.08,outer,1025.99
2026-08-21T02:08:15.929676+00:00,NYC,0xe73b08187095283569e9a87dd424921002c74bcd681135800db6930184f116df,Will the highest temperature in New York City be between 82-83°F on August 22?,2026-08-22,shoulder,No,0.93,0.07,outer,1134.69
2026-08-21T02:08:15.929676+00:00,Seoul,0xa40d0c9f27dc577034d25d216f69d0037dc31175063ec0727e5f1b6f61c22847,Will the highest temperature in Seoul (Incheon) be 26°C on August 22?,2026-08-22,shoulder,No,0.9495,0.0505,outer,4499.6
2026-08-21T03:31:58.482682+00:00,Chicago,0x79e9f98ebcbafd2e31befaacbf9c28d7493eac92ce73da7877c9e214f1b831dd,Will the highest temperature in Chicago be between 78-79°F on August 22?,2026-08-22,shoulder,No,0.68,0.32,core,1019.72
2026-08-21T03:31:58.482682+00:00,Chicago,0x833dd0ff6c3d6db3fc62246a4ede74435dcadee306717b608a9191d88a33b5b1,Will the highest temperature in Chicago be between 76-77°F on August 22?,2026-08-22,shoulder,No,0.94,0.06,outer,1010.67
2026-08-21T03:31:58.482682+00:00,Chicago,0xc45c9185f9d32be83fc2a8f9eb4ead2ce327257a41074ab5364562e65ff5b158,Will the highest temperature in Chicago be between 84-85°F on August 22?,2026-08-22,shoulder,No,0.95,0.05,outer,1088.68
2026-08-21T03:31:58.482682+00:00,NYC,0x6727f7f15d2b8ea1f006316669329f60dd0ab606804001e1dbca2dbd9b2dfa5c,Will the highest temperature in New York City be between 74-75°F on August 22?,2026-08-22,shoulder,No,0.835,0.165,outer,1144.91
2026-08-21T03:31:58.482682+00:00,NYC,0x6e378c63553894bcef76fcec43468bcb44381ebd38714f4d422fc812d9861364,Will the highest temperature in New York City be between 78-79°F on August 22?,2026-08-22,shoulder,No,0.78,0.22,core,1370.0
2026-08-21T05:59:47.030884+00:00,London,0x1889f0abef4071138c9b465cb783bd340087098bf3d9b2d614cc5da0f5a22a1b,Will the lowest temperature in London be 16°C on August 23?,2026-08-23,shoulder,No,0.945,0.055,outer,1238.79
2026-08-21T05:59:47.030884+00:00,London,0x1a304e9009eea4109b2f717ba355f0d26ad2525f298311016328a754de102981,Will the lowest temperature in London be 13°C on August 23?,2026-08-23,shoulder,No,0.71,0.29,core,1045.7
2026-08-21T05:59:47.030884+00:00,London,0x6d87015192bfab7eb0773c5dc73c9b6549a0cc040236d73e6c421cd8394c8ef4,Will the highest temperature in London be 23°C on August 23?,2026-08-23,shoulder,No,0.75,0.25,core,1019.38
2026-08-21T05:59:47.030884+00:00,London,0x719e24fed16e439e24337fc09450b85031ec01eaca516084f2ff693259f7eaa2,Will the highest temperature in London be 27°C on August 23?,2026-08-23,shoulder,No,0.945,0.055,outer,1370.74
2026-08-21T05:59:47.030884+00:00,London,0x8d8223886fa402d7f85cd24dcabd566a82c98dd1a78ae65bd52a14c05427cf15,Will the highest temperature in London be 22°C on August 23?,2026-08-23,shoulder,No,0.935,0.065,outer,1007.94
2026-08-21T05:59:47.030884+00:00,Seoul,0x4d64c356bccce7c4607431bc44c41a4d65a88a6452beba75dba6e1dd915548a8,Will the highest temperature in Seoul (Incheon) be 33°C on August 23?,2026-08-23,shoulder,No,0.935,0.065,outer,1131.02
2026-08-21T05:59:47.030884+00:00,HongKong,0x4a4a716d5970e91f4cca149e78a89a8815b0aa9e0ba63a04b1a1e507fb1a22f6,Will the highest temperature in Hong Kong be 29°C on August 23?,2026-08-23,shoulder,No,0.82,0.18,outer,1303.25
2026-08-21T05:59:47.030884+00:00,HongKong,0x54019a4fd43cafd7736cc3fbc9450701f99adf97b2d587f592ad5c02180b0d20,Will the highest temperature in Hong Kong be 33°C on August 23?,2026-08-23,shoulder,No,0.95,0.05,outer,1052.24
